Seed,x1,y1,x2,y2,x3,y3,x4,y4,RoomHeight,WindowWidth,WindowHeight,WindowOrientation
394,5.945037,-0.563919,2.125034,5.580834,-5.62437,2.006972,0.456592,-5.954242,3.371349,0.376537,0.409847,58.132052
395,-2.446829,-6.86936,7.291218,0.114974,-6.540877,3.223665,-6.524085,-3.257514,2.319582,0.639444,0.588136,144.351107
396,-5.947044,-1.056857,-0.183027,-6.037448,4.648219,-3.857245,0.490498,6.020273,3.14868,0.735892,0.537245,220.829748
397,4.052788,-0.817086,2.336495,3.410794,-3.617698,2.001246,-2.12396,-3.547043,2.663871,0.564663,0.92255,67.905473
398,8.755089,-4.265069,-1.360963,9.643141,-9.592993,1.678354,-0.604968,-9.719898,3.492969,0.661111,0.767675,53.969956
399,4.316894,-4.636327,4.88725,4.030619,-4.81953,4.111355,-5.133704,-3.711629,4.316666,0.289003,0.602356,93.765105
400,-4.406734,2.653821,-4.995465,-1.227765,3.081223,-4.11924,2.580564,4.45003,2.933679,0.860321,0.651122,278.624478
401,-7.520206,-2.75405,6.886433,-4.088439,6.901813,4.062421,0.045503,8.00851,4.138733,0.763779,0.303686,185.291819
402,-5.903763,6.500785,-4.754059,-7.383329,0.160088,-8.780034,8.010102,3.599012,2.074116,0.668851,0.519012,265.266297
403,6.310575,6.840474,-8.695508,3.317164,-2.799058,-8.87585,7.507567,-5.500171,3.023329,0.264808,0.413826,346.786747
404,9.393171,-0.565303,-3.068077,8.895962,-9.403887,-0.343733,-1.610889,-9.271261,3.097576,0.714426,0.914862,37.207767
405,-3.565952,-5.140519,4.257654,-4.58403,-0.936306,6.185813,-6.183134,-0.953837,3.288137,0.888208,0.616845,175.931432
406,2.311666,-4.101707,4.663657,-0.646608,3.975461,2.5226,-4.629817,0.855921,2.228811,0.670875,0.929703,124.244317
407,-2.154972,5.962902,-6.296085,-0.747948,1.81623,-6.074654,6.184864,-1.395553,3.171753,0.56907,0.523343,301.677789
408,-2.997481,9.520911,-3.381474,-9.391393,9.270821,3.699259,4.469502,8.925031,3.980142,0.755099,0.214222,271.163165
409,-3.300671,9.415967,-6.767922,-7.331446,7.003784,-7.106467,9.954373,-0.682143,2.31219,0.273616,0.58377,281.696811
410,1.470686,6.77332,-6.88841,-0.768496,-1.462268,-6.775142,4.935608,-4.866267,2.042077,0.435962,0.417241,317.942313
411,-0.577685,5.352056,-5.374643,0.302396,-1.300054,-5.2238,5.324611,0.791674,4.7529,0.218629,0.7301,313.529887
412,1.202085,5.289922,-4.480244,3.058707,-4.299389,-3.308102,5.417331,0.284267,3.004195,0.79521,0.835849,338.562128
413,5.204839,-7.800732,7.178705,6.033901,-5.226798,7.786036,-8.59759,-3.744758,2.418337,0.353644,0.333898,98.119912
414,-5.416372,1.00525,-2.963566,-4.643801,5.246357,1.680283,-3.480509,4.27009,4.066131,0.213189,0.288869,246.529609
415,-4.757358,-4.332592,3.514713,-5.389861,6.297299,-1.322057,-1.623158,6.226489,3.655194,0.931969,0.405522,187.283599
416,5.625313,-6.316672,3.775716,7.568914,-3.928215,7.490902,-6.267226,-5.680349,2.382471,0.444769,0.587186,82.412713
417,9.221219,1.013875,-2.72141,8.868638,-8.966538,2.379076,-2.00146,-9.05831,3.999484,0.857188,0.932473,33.333241
418,-3.325872,-4.264301,3.038548,-4.47358,3.448436,4.165811,-5.393266,-0.397959,2.647278,0.612749,0.495625,181.883351
419,-3.10579,-2.761632,-0.441993,-4.132455,3.633212,2.017999,-1.58809,3.84064,2.298056,0.255718,0.277149,207.230918
420,-2.681361,-3.705583,1.544332,-4.305355,4.320725,1.500791,-4.566197,-0.266245,2.275219,0.907691,0.756837,188.078289
421,-1.429201,-6.146427,6.20191,-1.165116,2.228738,5.90372,-6.276866,-0.649722,4.945035,0.506747,0.291991,146.864965
422,7.505618,1.376549,0.547399,7.611145,-7.487659,1.471102,0.621398,-7.605462,3.893268,0.833255,0.733163,41.860492
423,7.185048,5.841358,-7.460067,5.48578,-6.600269,-6.494831,5.564871,-7.401256,3.261375,0.833625,0.391026,358.609151
424,2.007912,-3.997018,4.460446,-0.33508,-4.458844,-0.355767,-2.480665,-3.722118,2.670281,0.461953,0.213593,123.811674
425,-2.259039,-3.394381,1.359756,-3.843975,3.92787,1.094037,-3.635035,1.847051,4.269527,0.558401,0.64982,187.082063
426,-4.639674,3.609635,-4.479059,-3.807108,4.984072,-3.1169,3.755244,4.52263,4.475396,0.406966,0.455221,268.759412
427,-3.340972,4.347311,-5.477844,-0.233313,1.82462,-5.170297,3.922503,3.830819,4.507365,0.503414,0.533266,295.009168
428,4.371687,-0.058368,2.020749,3.877064,-3.622637,-2.447765,1.282664,-4.179692,2.437513,0.861512,0.71493,59.14687
429,4.410072,-7.983034,7.532032,5.142572,-5.721968,7.101876,-7.160592,-5.648317,3.647803,0.20796,0.560055,103.379351
430,-4.421227,-0.556872,-2.792088,-3.472982,1.593115,-4.161651,2.206284,3.871649,3.499449,0.934193,0.621428,240.809274
431,-0.085643,-6.0691,6.046417,-0.531183,3.306036,5.090328,-5.559227,-2.436454,2.098695,0.280641,0.404894,137.91453
432,1.134975,-6.496555,6.50936,-1.059075,-0.749139,6.552266,-6.304091,1.936965,2.497418,0.427317,0.657888,134.665633
433,4.653237,-6.78107,5.426739,6.179484,-7.389334,3.610161,-8.105019,-1.394343,4.22993,0.332388,0.419735,93.415436
434,9.328995,2.016686,-8.352582,4.618608,-8.873834,-3.514574,2.649587,-9.169343,2.796972,0.858179,0.564386,8.371248
435,4.646816,0.075254,2.971043,3.573719,-4.647315,0.031925,-1.129928,-4.507973,2.555472,0.807869,0.73,64.40546
436,-2.813808,-3.273191,0.866358,-4.22856,3.764981,2.110976,0.880923,4.22555,3.088748,0.403826,0.728798,194.55271
437,-4.005347,3.381852,-4.630775,-2.456756,4.714471,-2.292049,4.390041,2.864833,3.47494,0.372606,0.550871,276.114165
438,1.504011,5.520616,-5.721813,-0.010789,-2.663304,-5.064195,5.71754,-0.221337,3.326586,0.507738,0.612244,322.56576
439,2.460855,5.554423,-4.777978,3.752113,-5.353608,-2.871638,5.266667,-3.028141,3.819229,0.456724,0.325881,346.018884
440,1.570827,-3.911855,4.113098,-0.923328,2.645558,3.281941,-2.090492,3.660595,3.653108,0.708088,0.280852,130.387044
441,7.941578,-1.911587,1.529733,8.023886,-7.674003,2.798661,0.5333,-8.150976,3.702845,0.624703,0.528901,57.163872
442,4.400862,-5.654159,3.585035,6.203598,-6.555807,2.891107,-5.337008,-4.780528,2.350639,0.939668,0.579169,86.064187
443,-1.923945,-3.871031,3.510146,-2.522959,2.253917,3.688672,-3.88681,1.891865,4.401357,0.780434,0.797939,166.067508
444,5.63573,-0.289939,2.712964,4.948267,-5.004865,2.607077,-2.459579,-5.078976,4.535674,0.45224,0.234915,60.839754
445,-6.582837,4.663719,1.142306,-7.986185,7.870757,-1.770649,6.659975,4.552882,3.081121,0.537145,0.735657,238.588092
446,4.329231,7.422433,-8.283877,2.283007,1.033638,-8.530319,8.569998,0.624404,3.233205,0.524922,0.33395,337.83072
447,4.460781,-2.050938,3.846664,3.050917,-3.970795,2.887508,-4.710201,-1.385252,3.42541,0.557662,0.510667,83.13626
448,0.565035,-6.31216,6.094025,-1.739392,-1.449337,6.169445,-6.336828,-0.085066,4.912969,0.578154,0.725147,140.407451
449,0.892204,9.453179,-8.606267,-4.011332,4.416497,-8.405544,9.301261,1.909232,2.530963,0.314936,0.488496,305.200863
450,-6.019788,-4.697131,4.332064,-6.287615,7.27876,2.306629,-4.025142,6.488384,3.797566,0.924481,0.443467,188.734761
451,8.781882,-0.191979,-7.800568,4.038495,-1.741004,-8.609716,5.900571,-6.50704,3.467548,0.398597,0.641803,14.311878
452,-7.358016,-5.628107,7.931666,-4.785881,2.516851,8.915237,-5.958043,7.093497,2.522066,0.438431,0.766777,176.847071
453,0.870435,4.097981,-3.227869,2.670574,-3.935983,-1.434971,3.296436,-2.585463,4.475534,0.894328,0.788133,340.797176
454,-5.154996,-1.616436,-1.258556,-5.253844,4.805108,-2.469368,0.035663,5.402367,4.935973,0.522656,0.443115,223.030813
455,-2.048481,-5.445009,4.647503,-3.499302,4.175546,4.050829,-5.815192,-0.167153,4.667504,0.702859,0.39314,163.797283
456,2.577002,7.944509,-8.265646,1.198027,0.04296,-8.351905,7.831782,2.901613,4.819589,0.298816,0.550837,328.109416
457,1.923413,8.553535,-8.574817,1.826195,-3.058704,-8.216253,8.603152,-1.687679,4.932311,0.479019,0.301579,327.347966
458,3.170707,9.463146,-4.858776,-8.717614,3.669515,-9.281119,9.703086,2.335513,2.908493,0.753362,0.314742,293.828518
459,1.59816,3.737909,-1.675438,3.703915,-3.985937,-0.798987,-0.166458,-4.061819,3.816908,0.827287,0.7699,359.405048
460,-2.52107,3.836232,-4.451095,1.1226,1.198955,-4.431138,3.778043,2.607463,3.968992,0.423244,0.272894,305.421683
461,5.924918,1.839899,1.291352,6.068137,-6.197141,0.29209,-0.014652,-6.204004,2.179282,0.519692,0.804418,42.381191
462,-2.352462,7.884368,-8.016918,-1.851046,3.797315,-7.29916,7.659336,3.005314,3.490621,0.623594,0.236082,300.192566
463,-6.66168,2.267644,-2.757472,-6.474298,5.584397,-4.281903,5.887137,3.8551,2.523571,0.444911,0.676667,245.934155
464,-5.141339,1.222539,-3.26859,-4.152624,2.872009,-4.436161,1.912534,4.926477,4.346287,0.252637,0.212409,250.791266
465,-5.858409,1.552011,-3.844687,-4.684878,5.84135,-1.615031,4.637376,3.901851,4.900272,0.438666,0.653288,252.106138
466,-1.883903,-4.032342,1.847936,-4.048951,4.372882,-0.828718,-3.572252,2.654786,4.736611,0.642877,0.92904,180.254995
467,-1.126911,-9.693705,7.286938,6.491408,-0.494275,9.746462,-8.122659,5.409274,2.244562,0.330247,0.333,117.467718
468,9.021607,0.737169,-4.941748,7.583663,-9.040993,0.439619,1.998154,-8.828375,3.035183,0.69611,0.212056,26.119571
469,6.689259,-0.507972,-1.04806,6.626145,-6.155261,-2.667768,0.639545,-6.677964,3.560902,0.856407,0.432035,42.677293
470,2.649205,-3.449968,4.349708,-0.02464,-3.496623,2.587314,-4.253248,-0.911287,4.503843,0.947139,0.680377,116.402087
471,-1.01924,-4.334993,2.896841,-3.382207,1.920199,4.017941,-2.432245,3.730308,2.240665,0.254937,0.727934,166.325586
472,5.870423,-4.337977,-3.314929,6.503165,-7.265038,-0.706489,-1.614613,-7.118492,3.617311,0.723299,0.429917,49.726468
473,-4.283941,1.295363,-2.980728,-3.338469,4.298252,-1.247053,1.63733,4.165245,2.630989,0.846401,0.239146,254.291957
474,4.50889,-5.222732,3.06792,6.180201,-3.249163,6.086868,-1.209444,-6.792957,4.565392,0.276604,0.739888,82.797796
475,2.236204,-5.43918,5.8544,-0.557932,-2.931435,5.098233,-5.444518,-2.223177,2.071699,0.295611,0.777294,126.547465
476,-7.700879,-3.110136,6.832191,-4.722039,1.63919,8.141839,-4.04653,7.252729,4.80323,0.772335,0.528037,186.328964
477,9.444549,1.182502,-7.210934,6.212911,-9.494124,0.67781,-2.41059,-9.207979,2.398221,0.49596,0.837721,16.805744
478,7.182476,2.057024,-4.294611,6.113561,-5.463247,-5.096296,2.525229,-7.031538,2.863895,0.770756,0.693951,19.465781
479,3.715431,-4.286574,5.300531,2.020771,-3.192957,4.688728,-3.430249,-4.518023,4.148265,0.74699,0.460744,104.106873
480,1.96168,-3.961686,4.136717,-1.559075,-0.775946,4.352132,-4.262843,1.171031,3.128702,0.843438,0.401167,132.15394
481,5.98751,2.660292,-0.496985,6.533026,-5.543836,-3.491892,-0.799892,-6.502892,3.979368,0.89552,0.947239,30.846912
482,1.463888,7.223453,-7.088642,-2.018017,-1.963838,-7.103842,6.932441,-2.502498,3.012318,0.716837,0.246005,312.78276
483,7.633757,1.829846,-5.055202,6.005624,-5.322204,-5.770332,6.84804,-3.83757,3.110604,0.396549,0.762798,18.215731
484,-0.26466,-4.31171,2.84428,-3.251302,3.345362,2.733028,-2.174174,3.732808,4.70985,0.492997,0.449025,161.166331
485,3.789642,-5.143952,6.269122,1.232778,-2.567363,5.850665,-5.961299,-2.298813,2.30484,0.216622,0.758709,111.247702
486,3.781959,-2.256367,3.633377,2.48857,-0.35414,4.389646,-4.29771,0.961298,4.593466,0.47038,0.260225,88.206438
487,4.576503,3.438509,-2.352745,5.218459,-4.881084,-2.990442,4.265407,-3.817594,3.922889,0.237484,0.343216,14.406361
488,7.109346,-1.8789,-2.479636,6.92275,-6.65374,-3.130624,0.540499,-7.333548,3.706934,0.797258,0.263962,42.548572
489,8.462403,1.331538,-2.825898,8.086999,-7.627523,-3.899506,2.901284,-8.060261,2.064307,0.520884,0.277125,30.898326
490,5.100389,-6.383533,5.562434,5.985214,-8.100516,1.070093,-6.747558,-4.608029,4.715086,0.617332,0.259873,92.13934
491,-5.12878,-5.006833,4.799666,-5.323153,2.507734,6.714464,-5.392365,4.721774,2.946942,0.669414,0.214844,181.824825
492,-8.612192,4.187596,-1.369283,-9.477915,8.804069,-3.767516,7.193954,6.320826,3.5202,0.458361,0.5015,242.075797
493,2.685563,8.028314,-8.456656,0.388643,-3.476392,-7.718858,8.127405,-2.36883,3.264263,0.825145,0.324983,325.563488
494,7.916622,1.565645,-3.452668,7.294054,-6.848112,-4.269368,-0.459872,-8.056839,4.863509,0.921593,0.561927,26.74122
495,4.038206,3.607816,-1.793122,5.109614,-3.531958,-4.104719,5.378485,-0.628764,3.52907,0.243125,0.886184,14.442103
496,2.26567,-4.35845,4.784111,-1.114283,-1.81324,4.56525,-4.845882,0.804223,3.004927,0.287408,0.336937,127.822128
497,-4.066493,-2.333511,-0.922329,-4.596841,4.675746,-0.34501,-3.190658,3.435308,4.510253,0.486248,0.267941,215.748268
498,5.524663,-3.064312,3.398625,5.325529,-5.63279,2.860697,-0.999873,-6.237961,2.445637,0.39132,0.483267,75.780218
499,0.736394,7.602407,-7.022852,3.003069,-2.642725,-7.166232,7.530541,-1.276648,4.393869,0.91711,0.470961,329.342412
500,-7.866461,-1.119892,4.780227,-6.347031,0.736819,7.91154,-5.042204,6.140973,4.586074,0.591669,0.901875,202.456322
501,-2.266443,-8.984726,8.97674,2.297871,3.322757,8.649934,-7.635464,5.249929,3.915497,0.918178,0.434148,134.89975
502,-7.744824,3.599613,-1.043057,-8.476529,8.538823,0.167347,-3.718085,7.688651,3.691627,0.906406,0.426225,240.97151
503,-3.919254,2.542306,-4.440536,-1.451039,3.941261,-2.508054,-0.303768,4.661716,4.153336,0.863191,0.580478,277.437201
504,-7.015952,-0.504969,-1.06359,-6.953226,7.02935,-0.258481,0.746999,6.994324,2.832064,0.515655,0.685934,227.290005
505,-3.648815,6.568373,-5.479855,-5.140873,0.032136,-7.513744,5.74171,4.846663,4.116434,0.945367,0.452727,278.887678
506,3.694289,6.08447,-6.720546,2.345806,-3.619386,-6.129322,5.527317,-4.485232,2.71568,0.588336,0.497135,340.253134
507,-5.016518,6.785593,-5.284074,-6.579384,7.679854,-3.497081,1.178374,8.355906,2.045103,0.651961,0.580126,271.146865
508,-1.610334,-3.735389,0.942668,-3.956979,3.62413,1.847157,-1.031337,3.9348,4.413211,0.819916,0.59617,184.960603
509,3.437831,9.109579,-5.716393,-7.882002,6.52911,-7.223146,9.710218,0.717475,3.795148,0.807693,0.690265,298.313592
510,-6.934829,1.072327,-2.220997,-6.656494,6.772398,1.837489,0.025905,7.017198,2.729551,0.237895,0.799189,238.620848
511,6.578172,-1.197159,1.399031,6.538214,-6.67993,-0.289938,-3.935247,-5.405494,4.059955,0.942034,0.598705,56.196115
512,-3.746424,-2.76219,-0.567543,-4.619879,3.392953,3.186418,-1.905983,4.246483,3.437264,0.597144,0.667079,210.301353
513,5.438233,-2.184297,4.282927,4.000258,-0.765723,5.810266,-5.196103,-2.710359,2.54547,0.456378,0.221803,79.418821
514,-4.013986,-1.876385,0.132871,-4.428911,1.082016,4.29676,-3.084532,3.18097,2.739719,0.340564,0.3352,211.613655
515,-2.802318,-2.940471,0.145222,-4.059343,4.047916,-0.337238,2.071065,3.494287,4.211031,0.59151,0.283177,200.786514
516,-7.66949,-5.153521,8.794268,-2.835615,7.714658,5.085658,-7.444622,5.473341,2.542817,0.648998,0.941429,171.98609
517,5.471225,-6.905247,5.39945,6.961514,-5.701687,6.716212,-5.126672,-7.164773,2.040129,0.329777,0.878302,89.703438
518,-2.610046,-5.928881,6.37627,-1.14331,2.943269,5.770714,-4.9064,4.2298,2.855136,0.835949,0.672032,151.962921
519,-5.365179,-5.522148,7.593664,1.271034,-2.747523,7.192384,-7.540378,1.556266,2.970277,0.400041,0.701784,152.335925
520,-6.04987,-0.627563,-1.325422,-5.936162,5.649278,-2.253979,-0.229614,6.077996,3.684235,0.540578,0.517157,228.332153
521,-1.596592,-4.700671,4.960179,-0.205024,0.332089,4.953295,-4.609786,1.84263,3.127597,0.485509,0.893143,145.563537
522,-6.915692,4.431063,-3.824697,-7.268618,6.754288,-4.673405,4.188253,7.065384,4.5349,0.59266,0.863947,255.200887
523,-4.572089,-4.312182,3.149846,-5.438509,5.529588,2.987068,-1.973427,5.966951,2.457021,0.252613,0.226135,188.298678
524,-8.263544,3.645323,-0.412717,-9.022428,8.889093,1.599557,-4.179332,8.00673,2.381766,0.413978,0.624879,238.211477
525,8.550446,1.654773,-4.426313,7.50041,-8.515687,1.825233,2.8008,-8.246449,4.807361,0.24222,0.53434,24.250119
526,-0.024388,-4.352196,3.640264,-2.385516,3.395368,2.722808,-2.006935,3.861919,4.329998,0.285066,0.70787,151.779227
527,-0.257107,-9.918848,8.861396,4.463777,-2.446614,9.615806,-9.418286,3.121785,4.597458,0.357664,0.485844,122.374465
528,1.39048,5.817529,-5.285003,2.801039,-5.707507,-1.789256,5.262137,-2.843762,2.265382,0.84484,0.923196,335.682942
529,5.308066,-1.625258,4.22838,3.59692,-2.353065,5.027933,-2.844184,-4.767352,2.151651,0.716215,0.764771,78.318682
530,-2.554011,5.040206,-5.64568,0.230107,1.106156,-5.541035,5.607745,0.692715,2.417466,0.832616,0.81801,302.730692
531,4.215995,3.257107,-2.514169,4.697053,-5.325835,-0.137243,4.123232,-3.373769,4.835297,0.756156,0.335652,12.076591
532,-4.729813,-3.79722,2.426575,-5.558933,4.311679,4.26608,-5.082741,3.309948,2.148998,0.262819,0.926933,193.829716
533,2.656103,-3.1715,4.133684,-0.161098,-2.159516,3.528425,-3.657365,-1.933126,3.071119,0.577473,0.384419,116.142965
534,-3.227254,6.523973,-3.881251,-6.157377,2.665733,-6.772833,6.726431,-2.780742,2.990628,0.537162,0.581915,272.952213
535,2.747668,6.3901,-6.913268,-0.767977,3.530978,-5.992934,6.942818,0.424663,2.797414,0.365405,0.300781,323.464146
536,-4.705831,-6.664839,6.813325,-4.488154,0.918023,8.10692,-8.156114,-0.206718,2.413805,0.494399,0.47525,169.299433
537,-4.041234,6.641263,-5.528469,-5.465709,6.619953,-4.076048,6.960804,3.461958,2.211556,0.936722,0.54883,277.003198
538,-2.834221,-9.045507,9.203215,2.270425,1.056297,9.420097,-6.410679,6.982635,4.362037,0.662009,0.462944,136.769596
539,-6.074173,-6.789671,9.109678,0.094771,7.061522,5.755877,-3.079471,8.573918,2.063202,0.616434,0.769102,155.610197
540,-3.249049,-4.000669,1.810548,-4.825307,4.290304,2.855689,0.087387,5.15306,2.208903,0.578624,0.319174,189.25695
541,8.466787,-5.185544,-5.345034,8.367017,-9.910081,-0.605516,-0.095721,-9.928101,2.663428,0.437751,0.459687,44.457173
542,3.497846,7.164508,-7.170476,3.485595,-5.708739,-5.565555,7.496451,-2.714467,3.502475,0.366555,0.689015,340.973523
543,2.900126,4.320292,-2.642527,4.482489,-4.937585,-1.641921,2.189325,-4.720435,4.946818,0.689115,0.222121,1.676194
544,-3.145303,3.650844,-4.744967,0.84076,0.740345,-4.761668,4.440457,1.871879,3.311844,0.381438,0.678833,299.651056
545,-4.796762,-0.325578,-2.131962,-4.309253,4.801835,-0.239387,3.687316,3.085227,4.978788,0.785563,0.459065,236.220256
546,4.097891,0.490571,2.433736,3.333212,-2.616087,-3.192093,1.669024,-3.774616,3.819795,0.914105,0.799154,59.654194
547,8.145338,0.932093,-0.926319,8.145996,-7.423138,-3.48028,5.168045,-6.364482,3.309192,0.932239,0.449177,38.49219
548,-4.239589,-6.637245,6.474268,-4.484528,7.231961,3.118635,-5.991833,5.111269,4.548702,0.855779,0.621522,168.638937
549,-2.636905,7.181181,-5.032499,-5.761647,7.316844,2.23303,3.231733,6.933868,3.120206,0.214978,0.625894,280.486237
550,6.900473,-6.383791,3.423656,8.754878,-9.396198,0.284218,-4.616231,-8.189001,3.614893,0.606511,0.539093,77.065487
551,5.55734,7.041607,-8.836122,1.546354,-5.800687,-6.842536,5.790979,-6.850753,3.501162,0.382588,0.221769,339.10374
552,-7.641624,-1.807544,2.193749,-7.539835,5.731719,5.367405,-6.208188,4.80833,3.079076,0.389178,0.301234,210.234652
553,-8.933226,-1.482676,6.63059,-6.167345,7.137645,5.572691,-3.674878,8.276239,2.560916,0.909992,0.867522,196.75166
554,4.122688,4.829729,-5.981894,2.130678,-3.062938,-5.562486,6.314654,-0.669316,2.065785,0.575208,0.383932,345.044788
555,0.363372,4.360721,-2.975782,3.208216,0.138455,-4.373643,3.087001,3.101346,3.076424,0.4865,0.463397,340.957954
556,-2.318069,4.082498,-4.688136,0.24822,-2.156841,-4.169924,4.367469,1.722048,3.034409,0.409695,0.923483,301.721295
557,-3.83612,-3.9752,3.036306,-4.61507,-0.356793,5.512779,-4.396162,3.345413,2.365215,0.805914,0.75703,185.319296
558,8.750344,3.148531,-6.85046,6.289115,-7.233873,-5.844044,3.908846,-8.438169,3.763317,0.552591,0.29043,11.382032
559,3.245152,8.254485,-8.56918,2.288381,-0.400426,-8.860429,8.436969,-2.73589,4.030776,0.782147,0.523823,333.206735
560,-1.89228,-7.517039,7.70923,-0.808931,1.123889,7.669646,-7.374963,-2.386739,2.838543,0.788737,0.245107,145.059875
561,-6.694077,1.317077,-0.016807,-6.822395,6.805235,-0.483876,0.876698,6.765852,3.063727,0.603464,0.475351,230.636026
562,-7.086576,-1.972332,2.697111,-6.843628,4.767619,5.601737,-3.86177,6.260701,2.870513,0.527004,0.289515,206.468704
563,3.261573,-2.76349,4.213748,0.720462,-1.680022,3.930937,0.136582,-4.272714,2.835891,0.335341,0.373632,105.285827
564,-6.589279,2.105778,1.473592,-6.758803,6.205566,3.05677,1.531761,6.745858,2.713124,0.725499,0.411021,227.711594
565,4.945304,2.226423,-1.615779,5.177089,-4.17554,-3.460905,1.65297,-5.165335,4.743491,0.559458,0.413069,24.214506
566,2.693237,-3.220376,4.181188,0.376841,1.888162,3.749558,-4.150434,0.631064,3.214803,0.810404,0.911764,112.471922
567,-4.686504,1.992159,-3.860687,-3.320709,0.123694,-5.090846,3.053529,4.075288,4.895575,0.347952,0.666064,261.164815
568,5.258877,1.672862,0.334833,5.50837,-5.518538,0.000274,3.708567,-4.086659,2.163035,0.874029,0.602936,37.91626
569,4.754406,-6.892109,6.006203,5.833616,-6.93655,4.689331,-8.116193,-2.057417,4.627107,0.432857,0.774987,95.617964
570,5.370682,-1.598643,4.316655,3.573006,-3.529605,4.352215,-3.89844,-4.025177,3.452641,0.556135,0.308093,78.480388
571,-4.867071,6.401832,-4.288979,-6.802682,5.908513,-5.455392,0.233208,8.038497,3.593106,0.778814,0.214381,267.493206
572,7.048088,4.693894,-4.385933,7.243741,-7.231603,-4.405917,5.051849,-6.796102,3.860566,0.913073,0.805955,12.571552
573,-8.849143,3.627229,2.048365,-9.341751,9.084599,-2.989011,4.193494,8.595274,4.989163,0.536423,0.361819,229.96051
574,-4.459896,4.619386,-4.801948,-4.26271,2.26694,-6.007527,4.383416,4.692021,2.893517,0.471506,0.399302,272.205386
575,8.425775,-4.030086,-2.192966,9.078886,-5.038375,-7.86448,3.400055,-8.699132,4.044979,0.279843,0.388121,50.991277
576,-4.75611,-8.529802,9.566638,1.964063,2.101016,9.537496,-5.898267,7.783865,2.745163,0.414102,0.916095,143.77084
577,-3.514893,5.610443,-5.995887,-2.807292,3.961383,-5.30462,4.948313,4.39838,3.77651,0.915466,0.791625,286.422042
578,7.470756,-5.656402,4.187669,8.38275,-6.828862,6.416675,-7.098097,-6.117524,3.158324,0.902369,0.665922,76.837787
579,-4.109703,2.791608,-4.726085,-1.531945,-0.585123,-4.933595,4.928253,0.628535,4.999331,0.639092,0.64783,278.113628
580,-0.503729,4.618016,-3.778026,2.703024,-1.142939,-4.502611,4.49304,1.180002,4.424927,0.562632,0.461994,329.678514
581,-5.188732,2.561518,-4.234346,-3.943937,3.746806,-4.409735,1.957952,5.445249,3.235153,0.555707,0.304778,261.653922
582,-5.51763,3.08206,-4.865696,-4.033403,5.744239,-2.635727,1.318708,6.180966,3.839068,0.871066,0.214239,264.765049
583,-3.481662,7.111122,-6.861976,-3.950101,3.810447,-6.940498,6.307467,4.786008,3.069032,0.807071,0.85085,286.993173
584,6.632613,-3.700208,5.568183,5.165117,-6.280866,4.270108,-4.517632,-6.105252,3.122458,0.277132,0.91921,83.153463
585,-7.273337,-5.030364,6.555208,-5.935929,4.310536,7.721741,-8.503646,2.427758,2.26914,0.775851,0.376402,183.746674
586,-4.786246,7.938352,-6.368374,-6.73568,0.369519,-9.262237,9.132061,1.590923,3.722684,0.45663,0.417259,276.153757
587,2.72387,-4.03367,4.865793,-0.118421,-3.791064,3.052508,-0.447088,-4.846657,4.766563,0.288651,0.949885,118.681836
588,1.306246,5.113639,-5.175548,1.034061,1.090725,-5.163904,5.132949,-1.228176,2.316694,0.256105,0.461642,327.814093
589,-1.980328,-4.009184,3.345289,-2.967203,3.026081,3.292126,-4.182231,1.582467,4.798533,0.68162,0.244292,168.929669
590,3.885442,-2.40152,4.401963,1.219293,-3.126779,3.329746,-4.566101,-0.121161,3.624068,0.349478,0.527398,98.118677
591,3.521449,-6.056717,4.35351,5.489205,-6.706987,2.025029,-3.194239,-6.235484,3.128937,0.372876,0.793808,94.121913
592,-0.016805,-5.888086,5.782665,-1.109334,3.970149,4.348304,-5.16349,2.829877,2.5723,0.771285,0.515092,140.511544
593,-0.091299,5.768986,-5.532526,1.637281,1.291789,-5.623239,4.950874,2.962834,2.497045,0.277947,0.712612,322.789387
594,5.333341,1.106648,0.86987,5.377037,-3.704558,3.993175,-1.188633,-5.31567,2.303831,0.85619,0.624015,43.733547
595,2.012091,-8.396499,7.398743,4.450653,-7.206601,4.755481,-2.829997,-8.157256,3.320907,0.931406,0.756996,112.747703
596,5.807174,0.820637,-0.374808,5.852883,-3.422519,-4.762676,4.003508,-4.285865,3.713718,0.304684,0.84082,39.146199
597,-6.650751,6.803762,-4.189313,-8.542442,8.971479,-3.168001,5.675897,7.635958,4.176809,0.689361,0.451049,260.887718
598,5.099879,-6.592292,5.640027,6.136544,-6.611922,5.074403,-8.323809,-0.425765,4.126879,0.401132,0.885227,92.42989
599,4.035035,0.192866,2.059002,3.475516,-4.019957,-0.398302,-1.332014,-3.813717,2.896169,0.677137,0.545144,58.953629
600,-0.065857,-4.465345,3.981199,-2.023289,-3.905294,2.166177,-3.923306,-2.13338,4.596353,0.453214,0.482017,148.89257
601,5.11387,-3.953561,2.202925,6.076959,-4.232928,4.885144,-1.295923,-6.332684,2.627701,0.85734,0.654068,73.81681
602,0.735414,-5.232797,4.963719,-1.812317,-3.360111,4.078316,-5.275327,-0.306472,2.19658,0.72801,0.338246,141.028938
603,8.527078,0.325259,-3.767566,7.65652,-7.926383,-3.160587,6.900009,-5.02063,3.850522,0.485668,0.213752,30.8075
604,-5.291135,3.876275,0.617087,-6.529994,6.501597,-0.866518,0.492126,6.540599,2.658289,0.229374,0.685036,240.413996
